DamageId,Id,TimePeriod,projectworkflowstageid,x,y
219083,96230,14,7,-7327717.914152927,2053764.1199658723
159482,96233,14,3,-7433476.996381081,2050810.8674156356
219341,96242,14,7,-7451080.170099199,2092939.6100925843
219342,96243,14,7,-7451071.59849841,2092900.6443608215
219052,96244,14,7,-7447883.853560054,2035269.9753586673
159250,96245,14,3,-7374845.020580262,2048787.0696390937
158946,96246,14,3,-7468956.744486711,2053421.7209262406
159554,96247,14,7,-7421694.94147552,2046105.3763607915
219145,96254,14,7,-7464679.849650436,2042536.5733633474
219258,96256,14,7,-7470823.238388843,2084145.1238817016
159377,96257,14,7,-7426993.749237279,2058549.5202657827
159390,96258,14,7,-7426458.302486561,2061579.7086076306
159393,96259,14,7,-7426420.4538596915,2061728.5345437
219110,96263,14,7,-7461686.802501473,2093922.4634682857
219195,96264,14,7,-7335654.548568526,2038793.3903225057
218812,96265,14,7,-7429823.602012735,2091124.0279327997
283958,96267,14,7,-7437257.406288418,2060821.6506557728
220411,96268,14,7,-7409425.975117233,2060533.7389711682
218824,96272,14,7,-7430074.738783963,2091350.5266614975
219021,96273,14,7,-7383085.1119277645,2077312.9953409433
219244,96274,14,7,-7475798.774349338,2056222.9310886834
220412,96281,14,7,-7409429.092062973,2060520.0289921842
159399,96282,14,7,-7434102.611919335,2056949.0684445149
220397,96283,14,7,-7434924.595039353,2057376.1167272753
219249,96284,14,7,-7475860.556666731,2056203.4834273276
219418,96285,14,7,-7458196.936465106,2078672.1526709688
218815,96286,14,7,-7429847.98098122,2091265.6773575693
220398,96293,14,7,-7434763.849694648,2057315.192970251
426374,96294,14,7,-7431091.53101287,2037719.3188383821
426382,96295,14,7,-7430994.237777916,2037662.5500506326
219323,96303,14,7,-7419814.421317546,2036320.160025425
219000,96304,14,7,-7387413.547688278,2046206.899597608
219003,96305,14,7,-7387419.670260269,2046269.5468277847
426415,96306,14,7,-7430830.5981264515,2037735.35458609
426469,96308,14,7,-7431152.534093822,2037697.7817953702
219334,96315,14,7,-7411808.100900714,2038927.0679094347
219439,96316,14,7,-7375142.577579156,2082625.1226645752
219050,96317,14,7,-7447837.210693408,2035027.2455197664
431105,96322,14,2,-7431178.248896201,2037724.1178564646
431112,96323,14,7,-7430854.309177987,2037641.0130668601
219376,96329,14,7,-7461693.815629394,2046666.395119219
219383,96330,14,7,-7461709.956955563,2046614.051456545
407868,96331,14,7,-7457963.722131895,2080099.0786492703
219074,96345,14,7,-7438028.850359617,2094579.290741635
219431,96347,14,7,-7391960.503609219,2032635.092956049
426023,96354,14,7,-7362641.287443579,2052505.4831425142
426021,96355,14,7,-7345981.101131963,2087257.3948395178
426022,96356,14,7,-7345697.013791461,2084889.1531828875
407843,96367,14,7,-7365059.703381064,2058692.8171939978
407977,96368,14,7,-7441996.49965047,2087263.3788586906
407986,96369,14,7,-7315716.89380898,2080879.9075275257
219267,96381,14,7,-7393320.9391062055,2076823.9602503774
408664,96382,14,7,-7316807.49086028,2062565.2611872682
151665,96432,14,6,-7464598.586422153,2042145.5413590176
169989,96433,14,3,-7355213.828378867,2084141.0178357393
151633,96454,14,1,-7357079.543044567,2085222.6964995791
151636,96455,14,2,-7355962.451954454,2083548.9347413129
151642,96456,14,6,-7361343.302180929,2084467.9790215597
202673,96461,14,2,-7377108.145828091,2053479.1189291824
155873,96462,14,2,-7474772.408644221,2048037.44842348
156191,96463,14,2,-7478862.064096987,2082194.8459351046
156154,96468,14,2,-7427554.799470878,2044336.118766846
155875,96491,14,2,-7326148.531971726,2050082.6051612175
155678,96504,14,-1,-7419851.4907079805,2036019.9513357254
155675,96505,14,6,-7475488.415609006,2060774.3095871343
155673,96506,14,-1,-7401059.424828187,2088004.5896233148
278574,96512,14,7,-7362012.443640088,2085863.8706847294
278577,96513,14,7,-7362044.169694959,2085822.8067690814
155481,96514,14,1,-7359884.237615103,2034243.0158975234
218951,96529,14,7,-7343891.745609268,2082017.3653160154
218969,96530,14,7,-7364791.757366723,2050226.4284665585
218780,96531,14,7,-7357249.08262904,2067510.38377889
142482,96533,14,3,-7418690.428419009,2072293.2647315282
159322,96534,14,3,-7330630.365990552,2065617.2605498906
159205,96535,14,3,-7431910.731145619,2067123.3288580852
218858,96542,14,7,-7362923.148394264,2081405.7553359298
218864,96543,14,7,-7363018.326558894,2081521.2958891927
218872,96544,14,7,-7362569.486372015,2080745.134101184
218876,96555,14,7,-7362751.271100484,2081436.0186861088
218913,96556,14,7,-7351743.443253386,2066573.704755881
218964,96557,14,7,-7363686.020864669,2088176.7252579532
219094,96569,14,7,-7327894.466865329,2053960.448510233
219331,96570,14,7,-7411778.378596672,2038986.8836426316
218975,96571,14,7,-7308123.012105534,2067922.53151087
219078,96594,14,7,-7471151.519567193,2053272.955422103
218738,96595,14,7,-7428258.895250146,2057048.4193480064
219046,96596,14,7,-7447795.243245385,2034951.7587595996
159218,96603,14,3,-7418565.750589319,2063315.2974229287
176936,96604,14,3,-7407190.011825153,2068784.3645454347
159257,96605,14,3,-7351845.300587463,2072328.438865444
159259,96606,14,3,-7351613.756046616,2071447.9313625528
219144,96610,14,7,-7464433.388297816,2042486.6988083837
219147,96611,14,7,-7464795.287962388,2042400.413772004
218852,96612,14,7,-7379970.392575367,2059109.00497385
208265,96613,14,-1,-7354820.981895857,2090466.8439615855
142457,96626,14,-1,-7354324.496966919,2082425.1155762023
219490,96628,14,7,-7401621.588256696,2052474.20855368
219132,96629,14,7,-7403307.299305775,2042789.1090558486
209337,96635,14,3,-7425076.8276058175,2082954.9920493185
148102,96636,14,3,-7434972.239781412,2049907.863543877
218783,96645,14,7,-7377070.519840202,2054462.6411234655
218814,96646,14,7,-7429469.383393032,2091578.7883195537
219184,96647,14,7,-7401329.708551833,2088334.429541769
148103,96648,14,3,-7434950.19852224,2049845.9079255643
148107,96649,14,3,-7435659.192359096,2047805.5761309117
148108,96650,14,3,-7435507.241254168,2046197.648901289
159446,96651,14,3,-7384699.021905285,2055187.075954598
219280,96660,14,7,-7390310.080838716,2064635.0765782497
219281,96661,14,7,-7391326.873067622,2065637.6548475767
219022,96662,14,7,-7383034.350239958,2077206.2744467715
159027,96663,14,3,-7452917.83225322,2047421.9386302812
159243,96664,14,3,-7358585.695754993,2068797.2594952686
159277,96665,14,3,-7340203.508240303,2075354.8149720565
159278,96666,14,3,-7339248.3870092975,2074992.470305624
397694,96669,14,1,-7349723.551092947,2084803.861773278
219272,96674,14,7,-7316943.968555996,2062721.594590606
219277,96675,14,7,-7316680.80927976,2062431.0779244318
219240,96676,14,-1,-7389181.857799527,2046411.0014627876
174128,96677,14,3,-7471454.753860113,2072009.5289447955
296965,96678,14,-1,-7354679.494823062,2090194.2362571615
159074,96679,14,3,-7445001.903262906,2081291.6230310814
219518,96682,14,1,-7359850.285170408,2091850.0064339202
159075,96686,14,3,-7438091.189274461,2084575.090169377
152606,96687,14,3,-7353275.756044158,2038964.877051341
158965,96688,14,3,-7453992.065339371,2058575.2972351976
159609,96689,14,3,-7445036.412305052,2054734.8869125408
219245,96690,14,-1,-7391015.289812895,2043899.3896468785
219444,96691,14,7,-7375162.726406988,2089702.1904447896
219445,96692,14,7,-7375213.933372751,2089702.4251406202
219521,96693,14,2,-7475909.425923185,2048660.3546795556
133475,96696,14,1,,
148066,96701,14,3,-7414812.168679265,2055553.9890139292
158989,96702,14,7,-7468688.464513899,2065833.9803089339
158990,96703,14,7,-7468391.241473478,2065860.938579687
219134,96704,14,7,-7339181.038717366,2065595.5769799144
219142,96705,14,7,-7339044.449702166,2065629.8018684662
218991,96706,14,7,-7400193.247870328,2075242.1239148725
245870,96707,14,2,-7416049.484819427,2038198.0556514321
180051,96708,14,-1,-7354741.833737906,2089973.6179992
260937,96709,14,-1,-7354741.833737906,2089973.6179992
220363,96710,14,3,-7423596.278378265,2075117.9416745594
220377,96711,14,3,-7424818.566387177,2075958.737130923
152582,96712,14,3,-7384366.955864246,2054093.521910881
152590,96713,14,3,-7412787.155822244,2070770.2831229009
219266,96718,14,7,-7392520.440647907,2076985.5633469974
219369,96720,14,7,-7380533.669198782,2034356.768893971
254566,96721,14,1,-7354511.847669926,2089440.1542539387
153863,96724,14,-1,-7360952.904726716,2092707.2252183664
155258,96725,14,-1,-7360439.165276704,2092348.6770508995
155259,96726,14,-1,-7360439.165276704,2092348.6770508995
219299,96734,14,7,-7419817.538263292,2036110.3060846578
219057,96735,14,7,-7359283.223684308,2034085.0266631274
219002,96736,14,7,-7387410.09678406,2046059.3573424527
155263,96737,14,-1,-7360439.165276704,2092348.6770508995
155266,96738,14,-1,-7360439.165276704,2092348.6770508995
219292,96747,14,7,-7411903.946982286,2038551.2043262983
219047,96748,14,7,-7447891.534604917,2034975.0484437873
219200,96749,14,7,-7475810.574215364,2056344.7722792348
219905,96750,14,2,-7361754.182421448,2084416.1247596678
220507,96751,14,2,-7326910.959164167,2054710.9891166198
294791,96752,14,7,-7360334.0796773955,2087171.3894266211
295252,96760,14,7,-7360534.454760823,2087321.693805108
202812,96761,14,7,-7354000.22329024,2087520.6933618179
293766,96762,14,7,-7475852.207704917,2065372.882191067
219228,96766,14,7,-7475393.014805395,2056434.9820896282
219229,96767,14,7,-7475104.474685261,2056531.7530556307
310585,96768,14,7,-7475183.845482198,2056448.2207056542
219364,96776,14,7,-7380554.1519850865,2034613.0665196793
219373,96777,14,7,-7380364.352253282,2034273.2095330865
426027,96778,14,7,-7337628.911057238,2063934.5668736564
159090,96786,14,3,-7373414.565123567,2064232.9573909468
159094,96787,14,3,-7374511.062107884,2066080.122365837
159436,96788,14,3,-7383949.841732246,2041811.8821953717
218957,96789,14,7,-7346033.309973146,2087093.128339394
408791,96790,14,7,-7329140.7998842485,2081327.8684723207
408666,96791,14,7,-7316829.75475844,2062307.4425986118
252531,96793,14,3,-7328958.013280366,2054936.3792418803
152581,96796,14,7,-7425366.258281883,2061440.2585182404
209794,96797,14,3,-7426412.661495336,2067803.2000522513
159122,96798,14,3,-7439892.338635493,2058474.5329032072
408668,96802,14,7,-7316662.775522247,2062319.1615547119
219298,96803,14,7,-7419728.816629126,2036266.9063137388
407586,96804,14,7,-7375293.860767141,2089942.2857083944
159132,96805,14,3,-7445392.63467559,2067628.5413199223
159151,96806,14,2,-7395822.0654253485,2071681.2445487613
177085,96807,14,2,-7395741.915391978,2070384.573018647
252549,96810,14,7,-7328940.202161839,2054755.973226217
407776,96812,14,7,-7371811.564456148,2063706.7335344458
407935,96813,14,7,-7324592.508129415,2054830.244081753
407946,96814,14,7,-7327898.251728012,2053916.2861378542
159163,96817,14,3,-7372433.84040968,2070628.4253645868
158943,96818,14,3,-7473697.8415995985,2051942.313582453
926226,96825,14,-1,-7419736.831632469,2036118.2648120555
926281,96826,14,-1,-7419736.831632469,2036118.2648120555
169078,96828,14,3,-7472471.100811053,2071362.3447848056
177095,96829,14,3,-7373994.539670603,2075312.599726433
159262,96830,14,7,-7356846.3287113495,2062014.1193195668
232003,96835,14,3,-7473496.353321259,2095638.7574877357
195890,96836,14,-1,-7357038.354832969,2090870.1880831998
164981,96837,14,7,-7359189.047395094,2087813.3295296326
159328,96842,14,3,-7335242.889091575,2039639.4833921432
159223,96843,14,3,-7419519.313347457,2067760.1799435283
159225,96844,14,3,-7419009.915357582,2067314.3938140792
177005,96849,14,-1,-7432383.838981492,2038346.8291823277
176088,96850,14,6,-7356854.677673162,2090289.2906126915
174689,96851,14,7,-7290453.4919708995,2053254.681938591
159227,96856,14,3,-7418094.8691432625,2066145.7607498989
159109,96857,14,3,-7380846.254328925,2070905.1075296341
159110,96858,14,3,-7380327.282862848,2070661.2518652668
130965,96862,14,6,-7360141.608277812,2092068.6500912658
177102,96863,14,3,-7358440.423819514,2087631.2234444579
177104,96864,14,-1,-7357972.325360727,2088301.4570411986
164982,96865,14,7,,
177128,96866,14,-1,-7358097.003190411,2091329.0502478841
159111,96871,14,3,-7379959.037987302,2070453.7423773457
177135,96872,14,3,-7417901.173229284,2072070.4966308612
158981,96873,14,7,-7463713.596470349,2058913.9158969068
281462,96876,14,2,-7347593.007358648,2088812.9475568815
174385,96877,14,3,-7358738.537415853,2090837.3287895394
175549,96878,14,7,-7474933.710586385,2067269.382031123
175554,96879,14,7,-7475010.298396047,2067425.7515172004
159537,96880,14,3,-7348279.737297352,2040973.6605584892
159038,96881,14,3,-7451396.094814069,2074349.8814362113
159041,96882,14,3,-7451044.325223165,2074169.3035545102
159612,96883,14,3,-7447075.785376388,2054570.8829917475
400550,96888,14,3,-7409641.378331911,2038807.4369634166
388745,96889,14,6,-7432383.838981492,2038345.6586546833
152734,96890,14,-1,-7399502.621749443,2077267.4922975746
133474,96893,14,1,,
155257,96894,14,-1,-7360439.165276704,2092348.6770508995
159613,96902,14,1,-7447169.293748652,2054183.1360876656
177183,96903,14,3,-7416476.283747134,2069901.5664274488
177185,96904,14,3,-7414253.233515991,2070347.0575326832
148088,96917,14,3,-7468247.416691377,2097561.5751900575
159206,96918,14,3,-7422532.064046285,2066524.3577000792
155276,96919,14,-1,-7360439.165276704,2092348.6770508995
202683,96920,14,-1,-7401059.424828187,2088004.5896233148
206257,96921,14,2,-7345579.349089691,2084792.1298331423
180575,96927,14,6,-7360136.376261745,2092172.867549195
159208,96928,14,3,-7422674.552994502,2066178.58002123
159212,96929,14,3,-7422237.067395682,2064448.6076157282
159215,96930,14,3,-7421999.95688029,2062991.8409148518
159217,96931,14,3,-7422013.315219188,2062789.0972399525
202678,96936,14,-1,-7355341.845793279,2084082.3601274088
294786,96937,14,7,-7360144.94786254,2087438.9108772245
295461,96938,14,7,-7360485.028906909,2087464.0205287645
180735,96940,14,1,-7336491.003222349,2081573.1427275592
219679,96941,14,2,-7359694.9944807505,2035888.8674285465
177120,96942,14,3,-7421964.334643236,2063085.5958966247
177123,96943,14,3,-7422514.252927759,2061933.6114301197
152569,96944,14,3,-7450223.900576021,2084210.2341505557
159005,96945,14,3,-7469572.3412708,2081747.9215099784
155625,96948,14,7,-7474396.92800178,2063024.655109462
295517,96949,14,7,-7359510.204126033,2086604.0914166567
202861,96950,14,7,-7415288.2821413865,2039057.117601645
399299,96952,14,6,-7433713.216340542,2072147.878957391
159036,96955,14,3,-7460175.863052941,2072218.2267827136
148074,96956,14,3,-7415967.21971573,2062899.6098719211
219999,96957,14,3,-7364940.925484383,2080761.4382364603
250726,96971,14,3,-7363120.851809915,2080964.3613069213
159020,96982,14,3,-7469693.902154744,2078096.5315524517
159195,96983,14,3,-7400193.581828799,2062162.1281020697
203154,96984,14,3,-7322207.3767196825,2065712.5513228092
307540,96988,14,1,-7354322.159257611,2089584.0214408897
252384,96990,14,7,-7329175.086287416,2054700.9145639502
159360,96993,14,3,-7333396.321378294,2048758.9627414006
159283,96994,14,3,-7363644.053416644,2043829.1391792567
159288,96995,14,3,-7368319.47202996,2046836.0738146463
159349,96996,14,3,-7338818.47113585,2043634.4295531546
159353,97009,14,3,-7340588.896317431,2044599.3315711257
152576,97010,14,3,-7434365.214598117,2038967.5693458226
295667,97016,14,3,-7360520.428504981,2092331.1899222312
155571,97019,14,7,-7473973.913936764,2062368.3812438017
252826,97020,14,7,-7473936.065309896,2062330.8805175337
159481,97023,14,3,-7434973.130337343,2050036.694350894
159244,97024,14,3,-7358355.264409058,2069444.3620183193
252187,97033,14,7,-7474201.00569798,2062610.9657315125
155526,97034,14,2,-7473913.801411736,2062164.4718760643
152595,97035,14,3,-7368882.748653375,2053660.6850992707
159184,97036,14,3,-7393393.074136234,2065287.7899827324
158998,97037,14,3,-7463571.107522132,2063998.5575594734
159581,97038,14,7,-7401855.581826342,2053930.1088330357
155552,97046,14,2,-7474385.796052698,2062389.4754326087
159474,97053,14,7,-7435835.856390988,2044219.0323025242
159311,97054,14,7,-7357963.419801461,2074653.5842239116
159312,97055,14,7,-7357953.401047289,2074666.4828985098
159339,97063,14,3,-7333367.378310685,2071343.5861309792
159382,97064,14,7,-7427042.729813231,2060218.0602500446
159416,97077,14,7,-7427109.187549231,2056120.5381875841
159506,97078,14,7,-7409356.289115994,2060341.097033332
220410,97079,14,7,-7408760.618520757,2061704.5113860972
252550,97080,14,2,-7328909.032704419,2054705.600401786
245871,97084,14,2,-7474312.436508267,2060889.8501109416
261562,97085,14,-1,-7354741.833737906,2089973.6179992
261584,97086,14,-1,-7354741.833737906,2089973.6179992
426467,97089,14,7,-7431117.802412695,2037737.8126215115
262400,97096,14,2,-7415194.773769116,2037859.7783658064
431118,97101,14,1,-7430945.591160443,2037589.5116750486
431120,97102,14,1,-7431031.307168351,2037522.7941540044
431132,97103,14,1,-7430993.458541482,2037463.099712709
433256,97104,14,1,-7431044.665507245,2037698.367040806
209536,97114,14,7,-7474585.057941222,2063035.2025403674
209545,97126,14,2,-7474480.417619874,2063029.3428558605
440258,97139,14,1,-7430998.356599078,2037639.4914329841
209381,97140,14,-1,-7407161.6253550025,2090671.1554680306
155960,97141,14,2,-7399217.755172501,2077608.5330572096
156206,97142,14,2,-7383710.393507547,2086157.5387784312
257001,97160,14,1,-7474248.873079026,2062762.143030273
151960,97180,14,7,-7345866.33073696,2083481.7149909532
148245,97181,14,2,-7364038.124414051,2051001.7799382748
265089,97183,14,2,-7438243.363018378,2094347.7085566954
155956,97184,14,2,-7350393.360469049,2065080.6868775783
156192,97185,14,2,-7474008.4229789125,2071451.5658690345
231976,97188,14,3,-7307473.240237775,2067214.1724019558
174640,97196,14,6,-7269516.299503517,2074045.8314211369
164975,97197,14,7,-7428562.240862557,2036595.7940686853
176179,97198,14,-1,-7425198.1658507865,2093904.0359930533
155977,97203,14,2,-7486118.091145873,2076717.5937481853
155809,97205,14,2,-7335832.659753796,2081759.5343818997
249025,97206,14,2,-7473643.295049109,2096007.4593746862
176083,97214,14,6,-7356937.16541584,2090296.9184507707
176086,97215,14,6,-7356978.353627431,2090220.6401998396
164960,97216,14,3,-7359329.309953495,2091825.4781201817
156155,97218,14,2,-7441437.453167706,2041619.8842842625
155781,97219,14,-1,-7284753.04348636,2054054.2792248658
153053,97221,14,7,-7365136.847788178,2051441.0026108264
174695,97224,14,7,-7290686.372345639,2053296.3829888972
177010,97225,14,3,-7358262.312634239,2087964.577392385
156179,97233,14,2,-7358648.034669839,2045449.6443459229
156182,97234,14,2,-7427762.744279681,2056998.1580405377
296315,97236,14,7,-7474504.017351919,2095425.7093364405
175836,97237,14,-1,-7359763.455967587,2091814.9156976296
175543,97238,14,3,-7325238.049856529,2053830.5387795442
156200,97242,14,2,-7336129.994113706,2038142.104907944
175546,97253,14,-1,-7326036.989841953,2053976.9654962465
208295,97254,14,3,-7324606.645704748,2053826.2045646748
164983,97255,14,-1,-7357383.44525443,2090917.1300242546
155654,97257,14,6,-7351169.591278346,2068164.8304459506
155682,97258,14,6,-7374055.765390537,2045700.2251829812
174381,97263,14,3,-7358694.009619541,2090847.4212811792
175548,97264,14,7,-7474965.214002275,2067295.0528014011
175553,97265,14,7,-7475164.698529779,2067259.3012808685
155659,97266,14,-1,-7308192.47546779,2070206.3750767314
155674,97267,14,6,-7475448.897189773,2057448.171020286
155647,97268,14,6,-7426636.747630307,2089283.849468895
388710,97276,14,3,-7409572.2489281325,2038734.862755015
400540,97277,14,3,-7409782.754085222,2038807.4369634166
400602,97278,14,6,-7447909.457042935,2033081.881707838
219397,97282,14,7,-7354927.180690077,2087851.6987404674
219398,97283,14,7,-7355129.670843832,2088032.1640808478
218999,97284,14,7,-7364670.307802265,2058977.5393372038
218971,97296,14,7,-7364873.577192453,2050363.1083887685
219501,97297,14,7,-7333092.30784894,2042580.477120861
218982,97298,14,7,-7308659.238092685,2068230.4755499817
394940,97308,14,-1,-7415483.091250271,2038912.2017952194
133077,97309,14,2,-7353021.613646673,2080077.4969058183
218901,97310,14,7,-7353231.228247839,2065443.7926360772
218865,97311,14,7,-7362553.011087375,2081059.4895277233
218909,97312,14,7,-7351371.747473628,2066501.8526691867
218912,97325,14,7,-7351667.634680156,2066379.013147158
218886,97326,14,7,-7475921.559747683,2046854.575786081
219053,97327,14,7,-7447924.819132663,2035125.5542719995
155570,97338,14,7,-7473940.518089529,2062359.0060557742
219146,97339,14,7,-7464554.726542784,2042535.870903989
219012,97340,14,7,-7388009.106964018,2045374.9390610242
218928,97341,14,7,-7334388.957277698,2082927.3072141497
218808,97349,14,7,-7429485.302080213,2091461.4298175268
219186,97350,14,7,-7401365.887386344,2088459.6316629346
219023,97351,14,7,-7383122.626596161,2077261.511235038
155621,97355,14,7,-7473940.518089529,2062644.9512282147
155629,97356,14,7,-7474316.7779684095,2063169.975748605
252825,97357,14,7,-7473899.329877933,2062362.521750776
219270,97361,14,7,-7318203.437274828,2062463.5396459794
219248,97362,14,7,-7475921.6710671745,2056166.1111661112
219443,97363,14,7,-7375214.601289693,2089833.3858405093
195247,97366,14,7,-7429654.285067242,2092614.1546548924
209543,97378,14,7,-7474144.232757679,2062544.1668167554
219135,97379,14,7,-7339117.920566088,2065739.5094329095
218930,97380,14,7,-7334173.554063013,2082744.7759446336
218939,97381,14,7,-7334262.49833616,2082638.026415623
182208,97390,14,1,-7381336.2827274,2061858.494457172
182212,97391,14,1,-7380967.369934912,2062162.2452907632
218944,97395,14,7,-7333976.295925325,2082671.2242857036
218945,97396,14,7,-7333822.675028032,2082636.5014264302
219043,97397,14,7,-7409333.245981402,2080200.7711956818
289089,97405,14,1,-7380527.880585256,2065798.8174006816
219370,97408,14,7,-7380536.786144522,2034420.4333956512
219234,97409,14,7,-7475645.0421325555,2056456.538778519
219242,97410,14,7,-7475332.345682915,2056456.3044665554
219313,97422,14,7,-7419752.86163914,2036203.2361221926
218918,97423,14,7,-7441948.409630448,2093830.4436328565
219208,97424,14,7,-7472674.81547921,2061797.440147706
227061,97429,14,-1,-7424552.512804183,2048311.1313609446
219220,97433,14,7,-7476966.070529798,2063643.095355855
219015,97434,14,7,-7371781.396874143,2063640.2826232626
219017,97435,14,7,-7372246.601026164,2062454.7503660924
218850,97443,14,7,-7407378.809681542,2090687.232911714
408805,97445,14,7,-7285061.621114838,2054334.0167899935
408769,97453,14,7,,
408786,97454,14,7,-7328959.237794768,2081507.1025471054
407893,97455,14,7,-7345217.560744616,2066830.5223612525
407896,97463,14,7,-7345197.634555764,2067173.4978876908
218767,97464,14,7,-7475119.725455499,2090175.4601411866
276879,97485,14,2,-7372525.567670091,2067267.2721062375
241395,97498,14,2,-7337261.668057107,2050139.759578802
241387,97501,14,-1,-7381485.562164551,2061678.0273524323
180728,97519,14,2,-7375685.037457787,2054125.9703975865
220694,97521,14,1,-7360523.656770218,2092341.752615582
274976,97529,14,7,-7367878.2015684545,2085160.750648313
208994,97532,14,6,-7423109.8122034995,2089546.2356692085
209221,97533,14,2,-7360477.013903574,2092277.437635255
399297,97534,14,7,-7415387.690446662,2038661.1182564013
399298,97543,14,7,-7415080.559971566,2039024.1076111223
219538,97546,14,-1,-7367862.171561782,2085430.2399501433
219547,97547,14,7,-7367660.794602934,2085125.4369052453
252827,97549,14,7,-7474146.459147495,2062632.060171079
222194,97561,14,-1,-7422999.828546595,2088661.693332798
153109,97606,14,7,-7343944.956325866,2083039.4544925492
242226,97618,14,1,-7325721.955683007,2082144.4051513188
158866,97621,14,2,-7352898.382970367,2084449.5601847891
308276,97622,14,1,-7473949.4236487895,2062677.7648649486
276299,97635,14,-1,-7353071.37345906,2046472.2441273963
263853,97643,14,2,-7353269.967430639,2083024.5562304035
255992,97652,14,-1,-7370106.149857191,2065505.7955248957
382591,97672,14,-1,-7370106.149857191,2065505.7955248957
226229,97681,14,7,-7345075.0717964,2083618.1490284894
226231,97682,14,7,-7345101.343196224,2083603.250339881
231969,97686,14,3,-7357960.080216739,2091035.658912143
219697,97700,14,-1,-7354242.120543731,2086490.1644109292
176177,97706,14,-1,-7425198.1658507865,2093904.0359930533
164962,97708,14,7,-7358659.166618921,2091798.4852735582
164967,97717,14,7,-7357831.617524366,2091702.4849208654
164968,97718,14,7,-7357708.27552856,2091671.0325820919
175915,97719,14,-1,-7358086.873116748,2091649.6731860037
155521,97728,14,-1,-7474511.587077294,2063017.6234918933
155522,97729,14,7,-7474184.307774364,2062729.3292578484
177137,97736,14,-1,-7358097.003190411,2091329.0502478841
177141,97737,14,-1,-7358097.003190411,2091329.0502478841
296325,97738,14,7,-7474506.243741735,2095471.37070608
308275,97739,14,-1,-7474511.587077294,2063017.6234918933
249454,97740,14,2,-7473560.91862592,2096013.3286093606
174338,97746,14,3,-7358622.765145429,2090863.6162201823
152733,97747,14,-1,-7399502.621749443,2077267.4922975746
255290,97749,14,6,-7381667.792170982,2080977.2639986975
245655,97783,14,-1,-7351074.524433213,2082605.2978267423
153041,97796,14,1,-7359795.293341955,2037776.0877822756
134362,97808,14,1,-7392192.716067017,2065874.7693585255
231069,97809,14,7,-7393577.753171463,2089971.857756851
231072,97810,14,7,-7393551.259132656,2089941.4642632247
255150,97854,14,1,-7353282.435213602,2083040.6275845263
396854,97897,14,2,-7427384.480649964,2067327.287832739
286063,97905,14,-1,-7411073.948858932,2042602.3704962467
407214,97917,14,1,-7414473.646107762,2036819.347098903
263341,97918,14,-1,-7355303.997166409,2082885.7800324638
269906,97947,14,1,-7362942.740624645,2063219.1974901028
310690,97948,14,-1,-7458966.599424451,2092169.6987671882
266076,97960,14,6,-7377019.090235453,2061525.803418121
224321,97979,14,2,-7426376.816619304,2058813.9700821263
224326,97980,14,2,-7427301.436309833,2059539.7307557403
272699,97991,14,2,-7431945.128868276,2067424.5793276837
253456,98022,14,1,-7347219.530467037,2041458.5605935468
253457,98023,14,1,-7347219.530467037,2041159.2136663978
209464,98027,14,-1,-7349345.0648242505,2064462.671840046
209467,98028,14,-1,-7349345.0648242505,2064462.671840046
182211,98053,14,1,-7381010.116619377,2062154.6280271057
182213,98054,14,1,-7381551.129344634,2061066.677594202
242851,98081,14,-1,-7355209.820877203,2081017.73158536
258562,98094,14,2,-7378055.474694741,2049596.330570825
137507,98096,14,-1,-7415592.406990233,2036641.440825857
274990,98107,14,1,-7394647.199519515,2062479.1259782782
275000,98108,14,1,-7396093.12838543,2063696.0685588068
148211,98114,14,1,-7364285.476322596,2058458.8324589895
275002,98119,14,1,-7394843.233142801,2063476.2072265565
148212,98126,14,1,-7332584.023053976,2058360.9978730262
148215,98127,14,1,-7339487.167317047,2064463.2578496013
273465,98128,14,2,-7328682.831499123,2047569.0222465368
275649,98139,14,-1,-7360346.770099345,2082632.3956868816
275651,98140,14,-1,-7360346.770099345,2082632.3956868816
168526,98141,14,3,-7364460.025284155,2084114.0352687628
175926,98148,14,1,-7366256.276587598,2082493.0356500994
175928,98149,14,1,-7366247.03706986,2082519.4295227414
175934,98150,14,2,-7366350.118918334,2082545.3542045183
241384,98159,14,-1,-7380801.058615664,2058788.0756424128
414020,98161,14,2,-7480548.443063014,2082133.8477938876
283505,98162,14,1,-7350077.435754177,2080931.752722557
274901,98172,14,-1,-7359798.744246168,2035799.5669931758
219634,98182,14,3,-7400311.803128022,2088284.9121412938
222190,98186,14,-1,-7422999.828546595,2088661.693332798
274902,98191,14,2,-7359799.078204646,2035799.9181081548
270157,98192,14,7,-7357901.526164577,2076094.0650669986
441339,98193,14,1,-7412092.188241216,2039832.2822835054
290163,98194,14,2,-7350352.5062159235,2045105.393408061
290164,98195,14,2,-7350611.880629474,2044475.4525275885
354480,98206,14,-1,-7454007.984026558,2046635.8320248183
340517,98209,14,1,-7426556.597596936,2064312.6539474486
354290,98218,14,-1,-7334605.0284093255,2075943.375004604
354408,98219,14,-1,-7331394.462975358,2048208.309530162
354429,98220,14,-1,-7349902.441514649,2068155.9214838648
289937,98225,14,-1,-7433086.487607376,2057834.6909837436
289940,98226,14,-1,-7433086.487607376,2057834.6909837436
289941,98227,14,-1,-7433086.487607376,2057834.6909837436
